name,rating,vicinity,type,arrondissement,latitude,longitude,user_ratings_total,zip_code
Le Square - Restaurant Paparazzi,3.9,"6 Square de l'Opéra-Louis Jouvet, Paris",restaurant,1er,48.8717205,2.328953400000001,974,75001
Écluse Saint-Honoré,4.3,"34 Place du Marché Saint-Honoré, Paris",restaurant,1er,48.866953,2.332424,391,75001
Higuma,4.2,"32bis Rue Sainte-Anne, Paris",restaurant,1er,48.8665886,2.3357844,6325,75001
Frenchie,4.5,"5 Rue du Nil, Paris",restaurant,1er,48.8677099,2.3479183,1509,75001
UGC Opéra,3.7,"32 Boulevard des Italiens, Paris",restaurant,1er,48.8713671,2.3353264,1206,75001
L'Atelier de Joël Robuchon,4.2,"Hôtel du Pont Royal, 5 Rue de Montalembert, Paris",restaurant,1er,48.8566128,2.3275179,1714,75001
Kintaro Ramen,4.5,"24 Rue Saint-Augustin, Paris",restaurant,1er,48.86901700000001,2.3349611,7763,75001
Grand Café Capucines,4.2,"4 Boulevard des Capucines, Paris",restaurant,1er,48.87110329999999,2.33364,6531,75001
Chipotle Mexican Grill,4,"18-20 Boulevard Montmartre, Paris",restaurant,1er,48.8721045,2.3404582,2793,75001
The Frog & Princess,3.9,"9 Rue Princesse, Paris",restaurant,1er,48.8522936,2.3346119,1266,75001
Terrasse de l'Alcazar,4.2,"62 Rue Mazarine, Paris",restaurant,1er,48.8544998,2.337629299999999,2543,75001
Le Zimmer,4.1,"1 Place du Châtelet, Paris",restaurant,1er,48.857807,2.346889,1569,75001
Lapérouse,4.2,"51 Quai des Grands Augustins, Paris",restaurant,1er,48.85512019999999,2.341555199999999,1105,75001
McDonald's,3.7,"34 Boulevard des Italiens, Paris",restaurant,1er,48.8713262,2.3350722,4042,75001
Ristorante Fellini,4.4,"47 Rue de l'Arbre Sec, Paris",restaurant,1er,48.86122450000001,2.342403500000001,247,75001
Auberge Nicolas Flamel,4.6,"51 Rue de Montmorency, Paris",restaurant,1er,48.8635423,2.3531534,1399,75001
Les Éditeurs,4.3,"4 Carrefour de l'Odéon, Paris",restaurant,1er,48.8519407,2.338382,2997,75001
Georges,3.9,"du Centre Georges Pompidou, Place Georges Pompidou 6e étage, Paris",restaurant,1er,48.8599858,2.3519691,6202,75001
Musée d'Orsay,4.8,"Esplanade Valéry Giscard d'Estaing, Paris",museum,1er,48.8599614,2.3265614,95083,75001
Louvre Museum,4.7,Paris,museum,1er,48.8606111,2.337644,322868,75001
Conciergerie,4.4,"2 Boulevard du Palais, Paris",museum,1er,48.85601139999999,2.345495299999999,9502,75001
The Centre Pompidou,4.4,"Place Georges-Pompidou, Paris",museum,1er,48.86064200000001,2.352245,56359,75001
Musée Grévin,4.4,"10 Boulevard Montmartre, Paris",museum,1er,48.87183779999999,2.3422204,28654,75001
Musée de l'Orangerie,4.6,"Jardin des Tuileries, Paris",museum,1er,48.86378839999999,2.3226724,18773,75001
Musée des Arts Décoratifs,4.5,"107 Rue de Rivoli, Paris",museum,1er,48.8631146,2.3334945,8041,75001
École nationale supérieure des Beaux-Arts,4.5,"14 Rue Bonaparte, Paris",museum,1er,48.8568556,2.333782,324,75001
Musée Maillol,4.5,"59-61 Rue de Grenelle, Paris",museum,1er,48.85477419999999,2.3249052,4334,75001
Musée du Parfum,4.4,"9 Rue Scribe, Paris",museum,1er,48.871493,2.330266,5425,75001
Eugène Delacroix Museum,4.1,"6 Rue de Furstemberg, Paris",museum,1er,48.8544557,2.3355825,1847,75001
Musée de Cluny,4.4,"28 Rue du Sommerard, Paris",museum,1er,48.8504833,2.3440808,5997,75001
Tour Jean-sans-Peur,4.5,"20 Rue Étienne Marcel, Paris",museum,1er,48.8643222,2.348063100000001,560,75001
Musée des Arts et Métiers,4.6,"60 Rue Réaumur, Paris",museum,1er,48.8660399,2.3556152,8141,75001
Musée national de la Légion d’honneur et des ordres de chevalerie,4.5,"2 Rue de la Légion d'Honneur, Paris",museum,1er,48.8600987,2.3245605,596,75001
Fragonard,4.4,"Le théâtre musée des Capucines, 39 Boulevard des Capucines, Paris",museum,1er,48.8715293,2.3302499,550,75001
Musée du Barreau de Paris,3.8,"25 Rue du Jour, Paris",museum,1er,48.8640594,2.3450809,31,75001
Deyrolle,4.7,"46 Rue du Bac, Paris",museum,1er,48.8565331,2.3264245,1764,75001
Museum of the Art and History of Judaism,4.5,"Hôtel de Saint-Aignan, 71 Rue du Temple, Paris",museum,1er,48.86101019999999,2.3556112,1926,75001
Fondation Custodia,4.5,"121 Rue de Lille, Paris",museum,1er,48.86132869999999,2.3197386,230,75001
Agence France-Muséums,3.3,"20 Rue Bachaumont, Paris",museum,1er,48.8663042,2.3445908,3,75001
Museum of Freemasonry,4.4,"16 Rue Cadet, Paris",museum,1er,48.8748936,2.343073,755,75001
VERALBANE,3,"41 Rue Coquillière, Paris",museum,1er,48.8643908,2.340684200000001,2,75001
Cécile Léon Art Projects,Note non disponible,"9 Rue Thérèse, Paris",museum,1er,48.8658867,2.3359194,Aucune évaluation,75001
La Boutique Napoléon,4.1,"10 Rue de Beaujolais, Paris",museum,1er,48.866117,2.3388286,317,75001
Le Musée en Herbe,4.3,"23 Rue de l'Arbre Sec, Paris",museum,1er,48.86015180000001,2.342113700000001,1780,75001
ARIGNAC / Galerie Marc PHILIPPE,5,"6 Rue de l'Université, Paris",museum,1er,48.8565622,2.331303,3,75001
Réunion des Musées Nationaux,5,"33 Rue du Sentier, Paris",museum,1er,48.8696843,2.3460295,1,75001
Tours of Paris,4.7,"1 Boulevard Poissonnière, Paris",museum,1er,48.87055050000001,2.3477897,30,75001
Bar Sciences,Note non disponible,"Hébergé pour les Bars au 1er étage du Lutèce, 8 Boulevard Saint-Michel, Paris",museum,1er,48.85252310000001,2.341789700000001,Aucune évaluation,75001
Fondation Dina Vierny,3.5,"59-61 Rue de Grenelle, Paris",museum,1er,48.85475779999999,2.3248865,2,75001
Choco-Story Paris - Musée du Chocolat,4.2,"28 Boulevard de Bonne Nouvelle, Paris",museum,1er,48.8705603,2.3500771,3892,75001
Musée - Librarie du Compagnonnage,4.6,"10 Rue Mabillon, Paris",museum,1er,48.8522598,2.335080099999999,16,75001
"Maxim's Art Nouveau ""Collection 1900""",4,"3 Rue Royale, Paris",museum,1er,48.8673502,2.3221889,31,75001
Maison d'Auguste Comte,4.4,"10 Rue Monsieur le Prince, Paris",museum,1er,48.8510465,2.339228,43,75001
Azzedine Alaïa Foundation,4.6,"18 Rue de la Verrerie, Paris",museum,1er,48.8573448,2.3548172,438,75001
Jewishcode,5,"31 Rue de Châteaudun, Paris",museum,1er,48.87596119999999,2.3369089,1,75001
Musée d’histoire de la médecine,4.3,"12 Rue de l'École de Médecine, Paris",museum,1er,48.8513528,2.3408333,490,75001
Musée du Louvre - Département des Antiquités Orientales,4.8,Paris,museum,1er,48.86137149999999,2.337431,333,75001
RAD HOURANI,Note non disponible,"182 Rue Saint-Honoré, Paris",museum,1er,48.8624194,2.3389369,Aucune évaluation,75001
Appartements Napoléon III,4.6,"Louvre Museum, Paris",museum,1er,48.8606111,2.337644,32,75001
Département des Arts de l’Islam,4.9,"10 Quai François Mitterrand, Paris",museum,1er,48.8600414,2.3358969,17,75001
"Département des Antiquités grecques, étrusques et romaines",5,"Louvre - Tuileries, Paris",museum,1er,48.8598372,2.337699999999999,5,75001
Musée du Louvre - Galerie des Antiquités,4.8,"4 Quai François Mitterrand, Paris",museum,1er,48.8594693,2.3366407,89,75001
Colonnade de Perrault,4.6,"3 Place du Louvre, Paris",museum,1er,48.8601546,2.3396458,227,75001
Antiquités égyptiennes Musée du Louvre,4.7,"Rue de Rivoli, Paris",museum,1er,48.8601253,2.3396095,83,75001
Musée du Louvre,4.6,Paris,museum,1er,48.8640493,2.3310526,28,75001
Galerie Thérèse,5,"20 Rue Thérèse, Paris",museum,1er,48.86654129999999,2.3346664,1,75001
Bourse de Commerce - Pinault Collection,4.4,"2 Rue de Viarmes, Paris",museum,1er,48.86283650000001,2.3427064,6547,75001
Palais des expositions des Beaux-Arts,4.6,"13 Quai Malaquais, Paris",museum,1er,48.8577685,2.3347661,119,75001
Musée de la BnF,4.8,"5 Rue Vivienne, Paris",museum,1er,48.8673708,2.3384722,234,75001
111 Rue de Rivoli,4.8,"Les Halles, Paris",museum,1er,48.8623348,2.3447356,5,75001
Maison Gainsbourg,4.6,"14 Rue de Verneuil, Paris",museum,1er,48.857498,2.3311509,338,75001
Salon Prive,Note non disponible,"15 Rue des Saints-Pères, Paris",museum,1er,48.85696290000001,2.3324115,Aucune évaluation,75001
Serge Gainsbourg House,4.6,"5 bis Rue de Verneuil, Paris",museum,1er,48.8571557,2.3317788,486,75001
Monnaie de Paris,4.4,"11 Quai de Conti, Paris",museum,1er,48.85668310000001,2.3390526,3351,75001
Histovery,4.9,"10 Rue de Castiglione, Paris",museum,1er,48.8659544,2.3281855,7,75001
Gagosian,4.6,"9 Rue de Castiglione, Paris",museum,1er,48.8664524,2.3281524,11,75001
Maison de George Sand,5,"31 Rue de Seine, Paris",museum,1er,48.8559695,2.3367934,1,75001
Paris,Note non disponible,Paris,playground,1er,48.8575475,2.3513765,Aucune évaluation,75001
The Westin Paris - Vendôme,4.2,"3 Rue de Castiglione, Paris",playground,1er,48.8656715,2.327423,2911,75001
Novotel Paris Les Halles,4.5,"8 Place Marguerite de Navarre, Paris",playground,1er,48.8607658,2.3465318,4483,75001
Citadines Les Halles Paris,4,"4 Rue des Innocents, Paris",playground,1er,48.8607013,2.3469937,1093,75001
Citadines Saint-Germain-des-Prés Paris (Apart hotel Paris),4.2,"53 ter Quai des Grands Augustins, Paris",playground,1er,48.8555149,2.3408589,926,75001
Britannique Hotel - Paris Centre,4.7,"20 Avenue Victoria, Paris",playground,1er,48.85829,2.346381099999999,1085,75001
Sofitel Le Scribe Paris Opéra,4.5,"1 Rue Scribe, Paris",playground,1er,48.8705685,2.3297304,1505,75001
Renaissance Paris Vendome Hotel,4.2,"4 Rue du Mont Thabor, Paris",playground,1er,48.86547789999999,2.3295978,585,75001
"InterContinental Paris - Le Grand, an IHG Hotel",4.6,"2 Rue Scribe, Paris",playground,1er,48.8709628,2.3303521,3672,75001
7th arrondissement,Note non disponible,7th arrondissement,playground,1er,48.8538225,2.3123883,Aucune évaluation,75001
L'Empire Paris,4.2,"48 Rue de l'Arbre Sec, Paris",playground,1er,48.8607552,2.3426075,641,75001
Park Hyatt Paris-Vendôme,4.6,"5 Rue de la Paix, Paris",playground,1er,48.8688209,2.3305496,1436,75001
Timhotel Le Louvre,3.7,"4 Rue Croix des Petits Champs, Paris",playground,1er,48.8624624,2.3394657,595,75001
Le Burgundy Paris,4.6,"6-8 Rue Duphot, Paris",playground,1er,48.8679751,2.3258952,674,75001
Normandy Le Chantier,3.5,"7 Rue de l'Échelle, Paris",playground,1er,48.8641052,2.334118999999999,1126,75001
Timhotel Palais Royal,3.9,"3 Rue de la Banque, Paris",playground,1er,48.8664241,2.3399002,455,75001
L’Horset Opéra,4.4,"18 Rue d'Antin, Paris",playground,1er,48.86914729999999,2.333756199999999,354,75001
La Maison Favart,4.6,"5 Rue de Marivaux, Paris",playground,1er,48.8708104,2.3373092,394,75001
Relais Christine,4.8,"3 Rue Christine, Paris",playground,1er,48.8543896,2.3401138,303,75001
Meliá Paris Vendôme,4.4,"8 Rue Cambon, Paris",playground,1er,48.8667918,2.325847599999999,826,75001
La Clef Louvre Paris by The Crest Collection,4.2,"8 Rue de Richelieu, Paris",playground,1er,48.86400509999999,2.336277199999999,238,75001
Tonic Hotel Du Louvre,3.5,"12 Rue du Roule, Paris",playground,1er,48.8606176,2.3438013,608,75001
VirtualTime Réalité Virtuelle Paris Châtelet-Montorgueil,4.6,"38 Rue d'Aboukir, Paris",amusement_park,1er,48.8670875,2.344977199999999,591,75001
Suzanne Berlioux swimming pool,3.7,"10 Place de la Rotonde, Paris",amusement_park,1er,48.8626662,2.3439731,1073,75001
Parque De Diversão,4.6,"2-8 Rue de Castiglione, Paris",amusement_park,1er,48.865597,2.3277417,14,75001
Bomb Squad Paris,5,"94 Boulevard de Sébastopol, Paris",amusement_park,1er,48.8665419,2.3530191,1230,75001
thanina thannina,Note non disponible,"Rue de la Colombe, Paris",amusement_park,1er,48.8545739,2.3503717,Aucune évaluation,75001
Square Montholon,4,"2 Rue Mayran, Paris",park,2e,48.8768914,2.3465378,1975,75002
Square du Temple - Elie Wiesel,4.3,"64 Rue de Bretagne, Paris",park,2e,48.86448739999999,2.3607212,3302,75002
La Société Forestière,4.5,"8 bis Rue de Châteaudun, Paris",park,2e,48.87592960000001,2.3411985,6,75002
Square Alban Satragne,3.8,"11 Square Alban Satragne, Paris",park,2e,48.8755679,2.355289599999999,120,75002
Place Gabriel Kaspereit,4.6,"2 Avenue Frochot, Paris",park,2e,48.8809919,2.3378805,5,75002
Square d'Estienne d'Orves,4.1,"1 Place d'Estienne d'Orves, Paris",park,2e,48.8766014,2.3317228,901,75002
32 Sentier,4,"30 Rue du Sentier, Paris",park,2e,48.870132,2.3465862,1,75002
Jardin de la Mairie du 9e arrondissement de Paris,4.6,"6 Rue Drouot, Paris",park,2e,48.8725447,2.3405129,5,75002
Vacances André Trigano - siège social,3.7,"15 Rue du Faubourg Montmartre, Paris",park,2e,48.87253339999999,2.3429246,3,75002
Le potager de la Lune,Note non disponible,Paris,park,2e,48.86982549999999,2.3499078,Aucune évaluation,75002
WaZEAR_BOX_YOU,Note non disponible,"47 Rue Richer, Paris",park,2e,48.8740003,2.3433307,Aucune évaluation,75002
Yilmaz Güney Garden,4.3,"27 Rue de l'Échiquier, Paris",park,2e,48.87107410000002,2.350483700000001,57,75002
Cromot du Bourg - Cour Cadet Garden,4.2,"9 Rue Cadet, Paris",park,2e,48.8750861,2.3427651,5,75002
Fontaine de Trévise,4.7,"14 Cité de Trévise, Paris",park,2e,48.8749183,2.346831,18,75002
Square Émile Chautemps,Note non disponible,"98 bis Boulevard de Sébastopol, Paris",park,2e,48.8668307,2.35324,Aucune évaluation,75002
canne à sucre - paris cbd,Note non disponible,"52 Rue du Faubourg Poissonnière, Paris",park,2e,48.87464720000001,2.3482291,Aucune évaluation,75002
Parc Saint-Martin,2,"243 Rue Saint-Martin, Paris",park,2e,48.8657798,2.3532059,1,75002
Square Émile-Chautemps,4.2,"263 Rue Saint-Martin, Paris",park,2e,48.8672724,2.3538308,280,75002
fontaine du Vert bois,4.2,"323-325, Rue Saint-Martin, Paris",park,2e,48.8676357,2.354970100000001,13,75002
Station de réparation vélo,4,"82 Rue La Fayette, Paris",park,2e,48.8765138,2.3463628,1,75002
parc Moncear,Note non disponible,"Impasse de la Planchette, Paris",park,2e,48.8683834,2.3552745,Aucune évaluation,75002
Bouillon Julien,4.1,"16 Rue du Faubourg Saint-Denis, Paris",restaurant,2e,48.8705635,2.3532275,7083,75002
L'Office,4.6,"3 Rue Richer, Paris",restaurant,2e,48.8739656,2.3473865,737,75002
Les Pâtes Vivantes,4.1,"46 Rue du Faubourg Montmartre, Paris",restaurant,2e,48.8747232,2.341593199999999,1447,75002
Le 404,4.3,"69 Rue des Gravilliers, Paris",restaurant,2e,48.8644682,2.3543194,1554,75002
Andy Wahloo,4.1,"69 Rue des Gravilliers, Paris",restaurant,2e,48.86451379999999,2.3541852,524,75002
Delaville,3.8,"34-36 Boulevard de Bonne Nouvelle, Paris",restaurant,2e,48.8707718,2.3491471,2117,75002
O'Sullivans,3.8,"1 Boulevard Montmartre, Paris",restaurant,2e,48.87136599999999,2.342792,5249,75002
Au Petit Riche,4.4,"25 Rue Le Peletier, Paris",restaurant,2e,48.8731822,2.3384874,1670,75002
Flunch,3.4,"Rue Beaubourg 21, Paris",restaurant,2e,48.86163790000001,2.3527825,3716,75002
Brasserie Flo,3.9,"7 Cour des Petites Écuries, Paris",restaurant,2e,48.87255500000001,2.3526858,1303,75002
Starbucks,3.8,"Centre Commercial Forum des Halles, 1 place de la Rotonde Niveau -3, Paris",restaurant,2e,48.8622868,2.344508199999999,1544,75002
L'Art Brut Bistrot,4.6,"78 Rue Quincampoix, Paris",restaurant,2e,48.8621791,2.3512445,546,75002
Ô Chateau,4.6,"68 Rue Jean-Jacques Rousseau, Paris",restaurant,2e,48.86430000000001,2.3442,1228,75002
Derrière,4.2,"69 Rue des Gravilliers, Paris",restaurant,2e,48.86451799999999,2.354208,1697,75002
Le Plomb du Cantal Rive Droite,4.2,"4 Boulevard Saint Denis, Paris",restaurant,2e,48.86934129999999,2.3552678,2412,75002
Blend,4.4,"44 Rue d'Argout, Paris",restaurant,2e,48.865902,2.343667,1685,75002
Le Bistrot du Croissant,4.1,"146 Rue Montmartre, Paris",restaurant,2e,48.8691667,2.3433333,699,75002
Gustave Moreau Museum,4.5,"14 Rue Catherine de la Rochefoucauld, Paris",museum,2e,48.8779074,2.3344737,1950,75002
Institut de France Foundation Dosne-Thiers,4.1,"27 Place Saint Georges, Paris",museum,2e,48.8784462,2.3370959,20,75002
Henri Cartier Bresson Foundation,4.2,"79 Rue des Archives, Paris",museum,2e,48.86302060000001,2.3602071,750,75002
Paris Musées,3.6,"27 Rue des Petites Écuries, Paris",museum,2e,48.87360220000001,2.3514249,40,75002
Museum of Hunting and Nature,4.5,"62 Rue des Archives, Paris",museum,2e,48.8614056,2.3587005,2040,75002
музей Лувр,4.5,"20 Boulevard Poissonnière, Paris",museum,2e,48.8713627,2.3453232,4,75002
Kleot Olga,5,"8 Rue des Petits Carreaux, Paris",museum,2e,48.8665525,2.3474294,1,75002
Rex Studios,4.5,"Rex studios, 5 Boulevard Poissonnière, Paris",museum,2e,48.87063639999999,2.3472742,182,75002
Fundation Luís Viton,Note non disponible,"17 Rue Bergère, Paris",museum,2e,48.8722139,2.3455604,Aucune évaluation,75002
Paradox Museum Paris,4.4,"38 Boulevard des Italiens, Paris",museum,2e,48.8712396,2.3345232,3570,75002
Kallan,5,"2–14 Impasse Saint-Denis, Paris",museum,2e,48.8658245,2.3501378,2,75002
Côté Musées,1,"48 Rue d'Enghien, Paris",museum,2e,48.8724751,2.3486498,1,75002
Музей фотографии,Note non disponible,"3 Passage du Grand Cerf, Paris",museum,2e,48.8646363,2.349974800000001,Aucune évaluation,75002
Bibliothèque-musée de l'Opéra,4.6,"Opéra Garnier, 8 Rue Scribe, Paris",museum,2e,48.8720052,2.331714099999999,102,75002
Musée de l'Illusion Paris,4,"98 Rue Saint Denis, Paris",museum,2e,48.8633031,2.3500456,16200,75002
Stairway To Heaven,5,"Rue de la Chaussée d'Antin, Paris",museum,2e,48.8736565,2.3329163,1,75002
La Gaîté Lyrique,4.5,"3bis Rue Papin, Paris",museum,2e,48.8665593,2.3535511,2506,75002
Crémerie de Paris,4.1,"11 Rue des Déchargeurs, Paris",museum,2e,48.86012290000001,2.346198900000001,52,75002
Saint-Martin-des-Champs Priory,4.5,"270 Rue Saint-Martin, Paris",museum,2e,48.8662912,2.3541597,72,75002
Musée Technologique et Industriel,4.5,"278 Rue Saint-Martin, Paris",museum,2e,48.86652309999999,2.354311199999999,8,75002
ibis Styles Paris Lafayette Opéra,3.9,"3/5 Rue de Trévise, Paris",playground,2e,48.8728287,2.3448967,466,75002
"Holiday Inn Paris Opera - Grands Blvds, an IHG Hotel",4.2,"30-32 Boulevard Poissonnière, Paris",playground,2e,48.87157670000001,2.343683399999999,945,75002
Best Western Hôtel Opéra Drouot,4,"4 Rue de la Grange Batelière, Paris",playground,2e,48.87312729999999,2.342451399999999,620,75002
9th arrondissement,Note non disponible,9th arrondissement,playground,2e,48.8789787,2.337829,Aucune évaluation,75002
ibis Paris Grands Boulevards Opéra 9ème,4,"38 Rue du Faubourg Montmartre, Paris",playground,2e,48.87443599999999,2.3420741,1278,75002
Citadines Apart'hotel Opéra Paris,4.2,"18 Rue Favart, Paris",playground,2e,48.87136150000001,2.3383027,317,75002
Victoria Hotel,3.3,"2bis Cité Bergère, Paris",playground,2e,48.871863,2.3438913,1177,75002
Villa Opéra Drouot,4.1,"2 Rue Geoffroy-Marie, Paris",playground,2e,48.8732166,2.3435986,237,75002
Cadet Residence (appart hôtel Paris 9),4.5,"7 Rue Cadet, Paris",playground,2e,48.8747749,2.342735,308,75002
Paris Marriott Opera Ambassador Hotel,4.1,"16 Boulevard Haussmann, Paris",playground,2e,48.87272180000001,2.3367219,1986,75002
Pavillon Opéra Grands Boulevards,3.9,"15 Rue Geoffroy-Marie, Paris",playground,2e,48.87392709999999,2.344578799999999,592,75002
M Social Hotel Paris,4.2,"12 Boulevard Haussmann, Paris",playground,2e,48.872497,2.3378744,1042,75002
Appi Hotel,2.6,"158 Rue Saint Denis, Paris",playground,2e,48.865763,2.3508363,307,75002
Square Charles-Victor Langlois,4,"6 Rue des Blancs Manteaux, Paris",park,3e,48.8587052,2.3579268,216,75003
Square Albert-Schweitzer,4,"10 Rue de l'Hôtel de ville, Paris",park,3e,48.85383299999999,2.357939599999999,115,75003
Place des Vosges,4.6,"Place des Vosges, Paris",park,3e,48.85561140000001,2.3655266,28243,75003
Arpentere,5,"6 Rue de la Folie Méricourt, Paris",park,3e,48.8613975,2.3744564,2,75003
Le potager des oiseaux,2.8,"2 Rue des Oiseaux, Paris",park,3e,48.8630264,2.3616776,4,75003
Square Saint-Gilles du Grand Veneur,4.4,"9 Rue du Grand Veneur, Paris",park,3e,48.85924730000001,2.3654079,206,75003
Rosiers Joseph Migneret Garden,4.5,"10 Rue des Rosiers, Paris",park,3e,48.8572997,2.3602219,854,75003
Square May Picqueray,3.9,"94 Boulevard Richard-Lenoir, Paris",park,3e,48.863623,2.3713414,126,75003
Square et Promenade Richard Lenoir,3.9,"35 Boulevard Richard-Lenoir, Paris",park,3e,48.8591349,2.3718181,128,75003
Square Federico García Lorca,4.4,"Voie Georges Pompidou, Paris",park,3e,48.8547131,2.3531488,110,75003
Christophe Gautrand & Associés,4.3,"104 Rue Saint-Maur, Paris",park,3e,48.866204,2.377086,11,75003
Square Jules Verne,3.9,"19 bis Rue de l'Orillon, Paris",park,3e,48.8699396,2.3752385,154,75003
Square Georges-Cain,4.4,"8 Rue Payenne, Paris",park,3e,48.8580699,2.362733,392,75003
Square Francis-Lemarque,3.6,"31-33 Passage Charles Dallery, Paris",park,3e,48.8560299,2.376971,63,75003
Hôpital-Saint-Louis Garden,4.4,"1 Avenue Claude Vellefaux, Paris",park,3e,48.8732926,2.367553999999999,203,75003
Square Jean XXIII,4.5,"4 Parvis Notre Dame - Place Jean-Paul II, Paris",park,3e,48.85240839999999,2.3508717,15516,75003
Square Maurice Gardette,4.3,"2 Rue du Général Blaise, Paris",park,3e,48.86164489999999,2.3791683,1306,75003
Villemin - Mahsa Jîna Amini Garden,4.2,"14 Rue des Récollets, Paris",park,3e,48.875112,2.3618412,3648,75003
FNJFC - Fédération Nationale des Jardins Familiaux et Collectifs,1.9,"86 bis Rue Amelot, Paris",park,3e,48.8614861,2.3683897,19,75003
Square Georges Sarre,3.9,"10 Avenue Jean Aicard, Paris",park,3e,48.8649549,2.3815005,35,75003
Urbanflore,Note non disponible,"24 Rue Oberkampf, Paris",park,3e,48.86332029999999,2.369799999999999,Aucune évaluation,75003
Jardin des Archives Nationales,3,"87 Rue Vieille du Temple, Paris",park,3e,48.859889,2.359653,1,75003
Square de la Place Pasdeloup,3.5,"Place Pasdeloup, Paris",park,3e,48.8629772,2.3670387,18,75003
Depot Sofraco,Note non disponible,France,park,3e,48.8654053,2.3664334,Aucune évaluation,75003
Jardin Berthe Weill,4.3,"2 Rue de la Perle, Paris",park,3e,48.859393,2.3621109,10,75003
Esplanade André Tollet,3.1,"Place de la République, Paris",park,3e,48.8671609,2.364429299999999,7,75003
